"LINK_ID","TIME","FLOW","LANE_NO","OCC","ASPEED","LARGE_CAR_FLOW"
"3036","2009-06-17 07:04:00","33","12","46","7","18"
"3036","2009-06-17 07:04:00","89","11","47","18","22"
"3036","2009-06-17 07:06:01","19","3","7","44","7"
"3036","2009-06-17 07:06:01","24","2","8","64","7"
"3036","2009-06-17 07:06:01","38","1","7","59","1"
"3036","2009-06-17 07:06:01","56","13","66","10","23"
"3036","2009-06-17 07:06:01","46","12","40","12","16"
"3036","2009-06-17 07:06:01","79","11","65","11","24"
"3036","2009-06-17 07:08:03","16","3","6","57","5"
"3036","2009-06-17 07:08:03","26","2","7","59","6"
"3036","2009-06-17 07:08:03","43","1","8","66","1"
"3036","2009-06-17 07:08:03","48","13","68","8","22"
"3036","2009-06-17 07:08:03","45","12","42","11","17"
"3036","2009-06-17 07:08:03","81","11","59","13","20"
"3036","2009-06-17 07:10:04","20","3","4","73","3"
"3036","2009-06-17 07:10:04","31","2","5","63","3"
"3036","2009-06-17 07:10:04","38","1","7","73","3"
"3036","2009-06-17 07:10:04","68","13","67","12","17"
"3036","2009-06-17 07:10:04","46","12","34","14","15"
"3036","2009-06-17 07:10:04","72","11","51","13","28"
"3036","2009-06-17 07:12:05","10","3","2","66","2"
"3036","2009-06-17 07:12:05","22","2","4","62","2"
"3036","2009-06-17 07:12:05","28","1","5","68","1"
"3036","2009-06-17 07:12:05","39","13","65","7","13"
"3036","2009-06-17 07:12:05","55","12","55","10","16"
"3036","2009-06-17 07:12:05","68","11","60","11","27"
"3036","2009-06-17 07:16:08","23","3","7","78","8"
"3036","2009-06-17 07:16:08","24","2","8","52","2"
"3036","2009-06-17 07:16:08","46","1","10","65","4"
"3036","2009-06-17 07:16:08","42","13","77","6","22"
"3036","2009-06-17 07:16:08","52","12","51","10","18"
"3036","2009-06-17 07:16:08","77","11","60","12","30"
"3036","2009-06-17 07:18:08","17","3","4","54","5"
"3036","2009-06-17 07:18:08","27","2","8","65","5"
"3036","2009-06-17 07:18:08","44","1","8","68","2"
"3036","2009-06-17 07:18:08","41","13","66","7","14"
"3036","2009-06-17 07:18:08","49","12","30","74","16"
"3036","2009-06-17 07:18:08","95","11","54","17","24"
"3036","2009-06-17 07:20:10","25","3","8","63","7"
"3036","2009-06-17 07:20:10","26","2","8","52","4"
"3036","2009-06-17 07:20:10","31","1","5","58","1"
"3036","2009-06-17 07:20:10","25","13","83","3","15"
"3036","2009-06-17 07:20:10","24","12","26","68","9"
"3036","2009-06-17 07:20:10","64","11","37","17","18"
"3036","2009-06-17 07:24:13","16","3","4","64","7"
"3036","2009-06-17 07:24:13","27","2","6","51","3"
"3036","2009-06-17 07:24:13","43","1","8","70","4"
"3036","2009-06-17 07:24:13","54","13","59","11","22"
"3036","2009-06-17 07:24:13","42","12","33","13","14"
"3036","2009-06-17 07:24:13","77","11","55","13","26"
"3036","2009-06-17 07:26:14","16","3","4","54","5"
"3036","2009-06-17 07:26:14","28","2","5","67","3"
"3036","2009-06-17 07:26:14","40","1","6","77","0"
"3036","2009-06-17 07:26:14","28","13","78","4","17"
"3036","2009-06-17 07:26:14","39","12","28","74","15"
"3036","2009-06-17 07:26:14","65","11","55","11","26"
"3036","2009-06-17 07:28:15","21","3","6","77","6"
"3036","2009-06-17 07:28:15","22","2","6","53","3"
"3036","2009-06-17 07:28:15","38","1","7","67","2"
"3036","2009-06-17 07:28:15","41","13","62","8","22"
"3036","2009-06-17 07:28:15","40","12","40","10","23"
"3036","2009-06-17 07:28:15","88","11","45","19","20"
"3036","2009-06-17 07:32:17","25","3","7","78","8"
"3036","2009-06-17 07:32:17","28","2","8","57","6"
"3036","2009-06-17 07:32:17","43","1","7","66","1"
"3036","2009-06-17 07:32:17","40","13","74","6","17"
"3036","2009-06-17 07:32:17","48","12","39","13","17"
"3036","2009-06-17 07:32:17","76","11","59","12","22"
"3036","2009-06-17 07:34:19","24","3","6","68","6"
"3036","2009-06-17 07:34:19","24","2","6","66","3"
"3036","2009-06-17 07:34:19","46","1","8","68","1"
"3036","2009-06-17 07:34:19","44","13","74","7","23"
"3036","2009-06-17 07:34:19","53","12","45","12","22"
"3036","2009-06-17 07:34:19","64","11","69","9","28"
"3036","2009-06-17 07:40:23","19","3","5","46","6"
"3036","2009-06-17 07:40:23","27","2","7","63","4"
"3036","2009-06-17 07:40:23","47","1","8","72","1"
"3036","2009-06-17 07:40:23","62","13","68","11","23"
"3036","2009-06-17 07:40:23","47","12","38","13","20"
"3036","2009-06-17 07:40:23","93","11","47","19","23"
"3036","2009-06-17 07:42:25","35","3","8","72","7"
"3036","2009-06-17 07:42:25","27","2","6","61","4"
"3036","2009-06-17 07:42:25","40","1","8","66","2"
"3036","2009-06-17 07:42:25","43","13","66","7","13"
"3036","2009-06-17 07:42:25","44","12","45","10","21"
"3036","2009-06-17 07:42:25","68","11","63","10","24"
"3036","2009-06-17 07:44:27","22","3","6","71","6"
"3036","2009-06-17 07:44:27","22","2","5","49","2"
"3036","2009-06-17 07:44:27","39","1","6","71","0"
"3036","2009-06-17 07:44:27","23","13","88","3","16"
"3036","2009-06-17 07:44:27","50","12","37","14","24"
"3036","2009-06-17 07:44:27","70","11","51","13","18"
"3036","2009-06-17 07:46:29","25","3","3","68","3"
"3036","2009-06-17 07:46:29","35","2","8","59","3"
"3036","2009-06-17 07:46:29","44","1","9","77","4"
"3036","2009-06-17 07:46:29","55","13","64","10","21"
"3036","2009-06-17 07:46:29","51","12","39","13","19"
"3036","2009-06-17 07:46:29","91","11","48","18","21"
"3036","2009-06-17 07:48:30","30","3","6","82","6"
"3036","2009-06-17 07:48:30","19","2","5","43","5"
"3036","2009-06-17 07:48:30","40","1","7","74","2"
"3036","2009-06-17 07:48:30","57","13","73","9","23"
"3036","2009-06-17 07:48:30","51","12","33","16","14"
"3036","2009-06-17 07:48:30","91","11","48","18","29"
"3036","2009-06-17 07:50:32","37","3","8","64","7"
"3036","2009-06-17 07:50:32","39","2","9","56","3"
"3036","2009-06-17 07:50:32","54","1","10","73","3"
"3036","2009-06-17 07:50:32","68","13","55","15","26"
"3036","2009-06-17 07:50:32","48","12","31","16","12"
"3036","2009-06-17 07:50:32","84","11","55","14","20"
"3036","2009-06-17 07:52:33","35","3","5","79","2"
"3036","2009-06-17 07:52:33","29","2","8","58","5"
"3036","2009-06-17 07:52:33","37","1","8","71","4"
"3036","2009-06-17 07:52:33","46","13","61","9","22"
"3036","2009-06-17 07:52:33","41","12","41","10","24"
"3036","2009-06-17 07:52:33","69","11","57","11","27"
"3036","2009-06-17 07:56:36","33","3","6","73","6"
"3036","2009-06-17 07:56:36","20","2","5","54","0"
"3036","2009-06-17 07:56:36","38","1","8","68","3"
"3036","2009-06-17 07:56:36","36","13","77","5","15"
"3036","2009-06-17 07:56:36","47","12","47","10","21"
"3036","2009-06-17 07:56:36","94","11","50","18","30"
"3036","2009-06-17 07:58:37","20","3","4","66","3"
"3036","2009-06-17 07:58:37","38","2","9","62","3"
"3036","2009-06-17 07:58:37","49","1","8","71","1"
"3036","2009-06-17 07:58:37","46","13","67","8","16"
"3036","2009-06-17 07:58:37","52","12","40","13","22"
"3036","2009-06-17 07:58:37","72","11","57","12","26"
"3036","2009-06-17 08:02:40","27","3","7","65","6"
"3036","2009-06-17 08:02:40","27","2","6","58","3"
"3036","2009-06-17 08:02:40","42","1","9","63","2"
"3036","2009-06-17 08:02:40","53","13","56","11","17"
"3036","2009-06-17 08:02:40","50","12","41","13","17"
"3036","2009-06-17 08:02:40","80","11","53","14","33"
"3036","2009-06-17 08:04:43","34","3","7","71","6"
"3036","2009-06-17 08:04:43","37","2","10","64","8"
"3036","2009-06-17 08:04:43","51","1","10","66","3"
"3036","2009-06-17 08:04:43","60","13","71","10","21"
"3036","2009-06-17 08:04:43","49","12","39","13","23"
"3036","2009-06-17 08:04:43","70","11","64","10","25"
"3036","2009-06-17 08:06:44","23","3","2","79","2"
"3036","2009-06-17 08:06:44","28","2","7","58","5"
"3036","2009-06-17 08:06:44","41","1","8","66","3"
"3036","2009-06-17 08:06:44","61","13","62","12","32"
"3036","2009-06-17 08:06:44","46","12","30","67","20"
"3036","2009-06-17 08:06:44","75","11","63","11","21"
"3036","2009-06-17 08:08:45","20","3","7","75","7"
"3036","2009-06-17 08:08:45","26","2","7","56","4"
"3036","2009-06-17 08:08:45","46","1","8","68","1"
"3036","2009-06-17 08:08:45","52","13","71","9","22"
"3036","2009-06-17 08:08:45","51","12","37","14","25"
"3036","2009-06-17 08:08:45","96","11","60","15","30"
"3036","2009-06-17 08:10:46","25","3","6","75","7"
"3036","2009-06-17 08:10:46","35","2","8","61","4"
"3036","2009-06-17 08:10:46","43","1","7","63","0"
"3036","2009-06-17 08:10:46","47","13","64","8","15"
"3036","2009-06-17 08:10:46","39","12","39","10","21"
"3036","2009-06-17 08:10:46","75","11","52","14","32"
"3036","2009-06-17 08:12:48","20","3","5","77","7"
"3036","2009-06-17 08:12:48","26","2","4","58","0"
"3036","2009-06-17 08:12:48","37","1","7","66","1"
"3036","2009-06-17 08:12:48","50","13","59","10","18"
"3036","2009-06-17 08:12:48","32","12","39","8","20"
"3036","2009-06-17 08:12:48","85","11","60","14","26"
"3036","2009-06-17 08:14:48","22","3","4","63","3"
"3036","2009-06-17 08:14:48","37","2","8","51","2"
"3036","2009-06-17 08:14:48","48","1","7","63","0"
"3036","2009-06-17 08:14:48","50","13","63","9","30"
"3036","2009-06-17 08:14:48","52","12","40","14","13"
"3036","2009-06-17 08:14:48","64","11","70","9","35"
"3036","2009-06-17 08:16:50","15","3","1","76","1"
"3036","2009-06-17 08:16:50","31","2","8","53","3"
"3036","2009-06-17 08:16:50","42","1","7","67","1"
"3036","2009-06-17 08:16:50","56","13","63","10","28"
"3036","2009-06-17 08:16:50","48","12","46","11","19"
"3036","2009-06-17 08:16:50","59","11","77","7","26"
"3036","2009-06-17 08:20:54","18","3","5","45","4"
"3036","2009-06-17 08:20:54","30","2","8","46","5"
"3036","2009-06-17 08:20:54","48","1","9","56","0"
"3036","2009-06-17 08:20:54","53","13","73","8","22"
"3036","2009-06-17 08:20:54","43","12","45","10","23"
"3036","2009-06-17 08:20:54","73","11","63","11","25"
"3036","2009-06-17 08:22:55","18","3","6","61","6"
"3036","2009-06-17 08:22:55","32","2","10","55","7"
"3036","2009-06-17 08:22:55","42","1","8","64","1"
"3036","2009-06-17 08:22:55","43","13","34","15","18"
"3036","2009-06-17 08:22:55","44","12","30","64","16"
"3036","2009-06-17 08:22:55","55","11","46","11","24"
"3036","2009-06-17 08:24:56","23","3","7","66","6"
"3036","2009-06-17 08:24:56","40","2","13","61","9"
"3036","2009-06-17 08:24:56","46","1","11","55","2"
"3036","2009-06-17 08:24:56","18","13","6","47","5"
"3036","2009-06-17 08:24:56","34","12","8","79","5"
"3036","2009-06-17 08:24:56","50","11","13","54","4"
"3036","2009-06-17 08:26:58","26","3","7","76","8"
"3036","2009-06-17 08:26:58","28","2","5","60","3"
"3036","2009-06-17 08:26:58","44","1","9","59","0"
"3036","2009-06-17 08:26:58","23","13","4","84","2"
"3036","2009-06-17 08:26:58","27","12","7","77","3"
"3036","2009-06-17 08:26:58","50","11","11","67","5"
"3036","2009-06-17 08:29:00","16","3","3","53","4"
"3036","2009-06-17 08:29:00","30","2","5","65","2"
"3036","2009-06-17 08:29:00","33","1","6","63","0"
"3036","2009-06-17 08:29:00","14","13","5","48","5"
"3036","2009-06-17 08:29:00","34","12","9","72","10"
"3036","2009-06-17 08:29:00","53","11","10","58","5"
"3036","2009-06-17 08:31:01","23","3","8","76","8"
"3036","2009-06-17 08:31:01","29","2","9","54","5"
"3036","2009-06-17 08:31:01","38","1","7","62","1"
"3036","2009-06-17 08:31:01","21","13","5","68","4"
"3036","2009-06-17 08:31:01","31","12","7","70","3"
"3036","2009-06-17 08:31:01","59","11","12","67","8"
"3036","2009-06-17 08:35:03","18","3","3","57","2"
"3036","2009-06-17 08:35:03","33","2","5","59","0"
"3036","2009-06-17 08:35:03","44","1","7","69","1"
"3036","2009-06-17 08:35:03","19","13","6","66","4"
"3036","2009-06-17 08:35:03","27","12","7","86","6"
"3036","2009-06-17 08:35:03","54","11","11","60","3"
"3036","2009-06-17 08:37:04","16","3","4","43","3"
"3036","2009-06-17 08:37:04","20","2","5","69","3"
"3036","2009-06-17 08:37:04","39","1","7","72","1"
"3036","2009-06-17 08:37:04","22","13","6","89","3"
"3036","2009-06-17 08:37:04","33","12","7","64","4"
"3036","2009-06-17 08:37:04","65","11","13","66","7"
"3036","2009-06-17 08:39:05","22","3","6","58","6"
"3036","2009-06-17 08:39:05","27","2","7","56","4"
"3036","2009-06-17 08:39:05","38","1","7","69","1"
"3036","2009-06-17 08:39:05","13","13","3","61","4"
"3036","2009-06-17 08:39:05","26","12","5","72","3"
"3036","2009-06-17 08:39:05","51","11","9","62","3"
"3036","2009-06-17 08:41:07","26","3","6","66","5"
"3036","2009-06-17 08:41:07","34","2","10","49","4"
"3036","2009-06-17 08:41:07","40","1","8","56","2"
"3036","2009-06-17 08:41:07","18","13","4","61","4"
"3036","2009-06-17 08:41:07","32","12","6","72","3"
"3036","2009-06-17 08:41:07","55","11","12","61","6"
"3036","2009-06-17 08:43:08","18","3","3","59","3"
"3036","2009-06-17 08:43:08","21","2","5","62","3"
"3036","2009-06-17 08:43:08","40","1","8","58","0"
"3036","2009-06-17 08:43:08","22","13","6","72","5"
"3036","2009-06-17 08:43:08","31","12","6","90","4"
"3036","2009-06-17 08:43:08","56","11","11","61","5"
"3036","2009-06-17 08:45:10","20","3","5","65","6"
"3036","2009-06-17 08:45:10","29","2","6","66","2"
"3036","2009-06-17 08:45:10","39","1","8","62","2"
"3036","2009-06-17 08:45:10","28","13","8","73","5"
"3036","2009-06-17 08:45:10","42","12","11","75","7"
"3036","2009-06-17 08:45:10","62","11","15","62","7"
"3036","2009-06-17 08:47:12","16","3","6","49","6"
"3036","2009-06-17 08:47:12","24","2","5","58","1"
"3036","2009-06-17 08:47:12","35","1","6","66","1"
"3036","2009-06-17 08:47:12","22","13","4","79","4"
"3036","2009-06-17 08:47:12","33","12","6","80","3"
"3036","2009-06-17 08:47:12","63","11","15","62","8"
"3036","2009-06-17 08:49:13","19","3","9","47","10"
"3036","2009-06-17 08:49:13","38","2","9","50","5"
"3036","2009-06-17 08:49:13","53","1","10","60","0"
"3036","2009-06-17 08:49:13","26","13","5","79","3"
"3036","2009-06-17 08:49:13","35","12","7","79","5"
"3036","2009-06-17 08:49:13","56","11","12","59","6"
"3036","2009-06-17 08:51:14","20","3","6","78","8"
"3036","2009-06-17 08:51:14","38","2","8","56","1"
"3036","2009-06-17 08:51:14","41","1","9","66","2"
"3036","2009-06-17 08:51:14","31","13","8","68","5"
"3036","2009-06-17 08:51:14","34","12","7","71","3"
"3036","2009-06-17 08:51:14","73","11","15","59","4"
"3036","2009-06-17 08:53:16","23","3","10","62","11"
"3036","2009-06-17 08:53:16","20","2","5","65","4"
"3036","2009-06-17 08:53:16","47","1","9","63","2"
"3036","2009-06-17 08:53:16","19","13","4","63","2"
"3036","2009-06-17 08:53:16","33","12","7","67","3"
"3036","2009-06-17 08:53:16","51","11","10","60","5"
"3036","2009-06-17 08:55:17","14","3","5","43","6"
"3036","2009-06-17 08:55:17","38","2","8","53","4"
"3036","2009-06-17 08:55:17","50","1","10","57","1"
"3036","2009-06-17 08:55:17","22","13","6","77","6"
"3036","2009-06-17 08:55:17","30","12","10","60","7"
"3036","2009-06-17 08:55:17","56","11","16","65","9"
"3036","2009-06-17 08:59:19","21","3","6","88","6"
"3036","2009-06-17 08:59:19","37","2","7","61","2"
"3036","2009-06-17 08:59:19","38","1","7","69","3"
"3036","2009-06-17 08:59:19","32","13","74","5","19"
"3036","2009-06-17 08:59:19","35","12","41","9","16"
"3036","2009-06-17 08:59:19","68","11","47","14","21"
"3036","2009-06-17 09:01:20","17","3","5","59","7"
"3036","2009-06-17 09:01:20","29","2","5","63","2"
"3036","2009-06-17 09:01:20","46","1","9","61","2"
"3036","2009-06-17 09:01:20","66","13","65","12","23"
"3036","2009-06-17 09:01:20","56","12","30","73","18"
"3036","2009-06-17 09:01:20","82","11","46","17","22"
"3036","2009-06-17 09:03:22","18","3","4","53","5"
"3036","2009-06-17 09:03:22","24","2","6","67","4"
"3036","2009-06-17 09:03:22","40","1","9","67","3"
"3036","2009-06-17 09:03:22","55","13","65","10","30"
"3036","2009-06-17 09:03:22","58","12","43","14","25"
"3036","2009-06-17 09:03:22","76","11","56","13","27"
"3036","2009-06-17 09:05:23","22","3","5","62","5"
"3036","2009-06-17 09:05:23","30","2","5","54","1"
"3036","2009-06-17 09:05:23","44","1","7","64","0"
"3036","2009-06-17 09:05:23","67","13","68","12","26"
"3036","2009-06-17 09:05:23","40","12","34","12","11"
"3036","2009-06-17 09:05:23","87","11","43","19","20"
"3036","2009-06-17 09:07:25","17","3","6","36","7"
"3036","2009-06-17 09:07:25","27","2","7","50","3"
"3036","2009-06-17 09:07:25","37","1","8","60","1"
"3036","2009-06-17 09:07:25","54","13","53","12","26"
"3036","2009-06-17 09:07:25","48","12","59","8","24"
"3036","2009-06-17 09:07:25","50","11","54","9","29"
"3036","2009-06-17 09:09:28","18","3","6","51","6"
"3036","2009-06-17 09:09:28","37","2","6","55","0"
"3036","2009-06-17 09:09:28","38","1","6","72","1"
"3036","2009-06-17 09:09:28","44","13","80","6","25"
"3036","2009-06-17 09:09:28","53","12","38","14","13"
"3036","2009-06-17 09:09:28","76","11","50","14","22"
"3036","2009-06-17 09:11:29","18","3","3","54","2"
"3036","2009-06-17 09:11:29","19","2","3","57","0"
"3036","2009-06-17 09:11:29","32","1","5","79","1"
"3036","2009-06-17 09:11:29","56","13","72","9","25"
"3036","2009-06-17 09:11:29","53","12","48","11","20"
"3036","2009-06-17 09:11:29","79","11","46","16","22"
"3036","2009-06-17 09:13:30","23","3","4","87","3"
"3036","2009-06-17 09:13:30","23","2","5","52","2"
"3036","2009-06-17 09:13:30","34","1","6","66","0"
"3036","2009-06-17 09:13:30","55","13","63","10","21"
"3036","2009-06-17 09:13:30","55","12","36","16","13"
"3036","2009-06-17 09:13:30","80","11","55","14","21"
"3036","2009-06-17 09:15:31","15","3","5","56","5"
"3036","2009-06-17 09:15:31","23","2","6","61","3"
"3036","2009-06-17 09:15:31","33","1","6","75","1"
"3036","2009-06-17 09:15:31","56","13","70","9","17"
"3036","2009-06-17 09:15:31","41","12","52","8","14"
"3036","2009-06-17 09:15:31","55","11","36","14","10"
"3036","2009-06-17 09:17:32","18","3","4","58","4"
"3036","2009-06-17 09:17:32","29","2","9","56","7"
"3036","2009-06-17 09:17:32","44","1","8","68","1"
"3036","2009-06-17 09:17:32","33","13","81","4","15"
"3036","2009-06-17 09:17:32","44","12","51","9","15"
"3036","2009-06-17 09:17:32","84","11","47","17","17"
"3036","2009-06-17 09:19:33","19","3","5","50","5"
"3036","2009-06-17 09:19:33","28","2","12","49","11"
"3036","2009-06-17 09:19:33","36","1","7","59","1"
"3036","2009-06-17 09:19:33","62","13","58","13","17"
"3036","2009-06-17 09:19:33","48","12","34","15","18"
"3036","2009-06-17 09:19:33","63","11","55","11","24"
"3036","2009-06-17 09:21:34","24","3","8","66","8"
"3036","2009-06-17 09:21:34","29","2","8","58","4"
"3036","2009-06-17 09:21:34","44","1","9","65","2"
"3036","2009-06-17 09:21:34","51","13","61","10","14"
"3036","2009-06-17 09:21:34","58","12","29","69","17"
"3036","2009-06-17 09:21:34","90","11","61","14","33"
"3036","2009-06-17 09:25:38","19","3","8","47","9"
"3036","2009-06-17 09:25:38","26","2","6","57","2"
"3036","2009-06-17 09:25:38","35","1","6","63","1"
"3036","2009-06-17 09:25:38","22","13","87","3","11"
"3036","2009-06-17 09:25:38","29","12","63","4","20"
"3036","2009-06-17 09:25:38","66","11","44","14","19"
"3036","2009-06-17 09:27:39","16","3","3","52","3"
"3036","2009-06-17 09:27:39","22","2","5","69","3"
"3036","2009-06-17 09:27:39","32","1","6","57","0"
"3036","2009-06-17 09:27:39","47","13","70","8","28"
"3036","2009-06-17 09:27:39","53","12","44","12","22"
"3036","2009-06-17 09:27:39","74","11","55","13","25"
"3036","2009-06-17 09:29:41","21","3","5","82","6"
"3036","2009-06-17 09:29:41","32","2","7","54","4"
"3036","2009-06-17 09:29:41","44","1","8","70","2"
"3036","2009-06-17 09:29:41","58","13","59","12","27"
"3036","2009-06-17 09:29:41","59","12","52","12","28"
"3036","2009-06-17 09:29:41","54","11","76","6","30"
"3036","2009-06-17 09:31:42","24","3","7","50","7"
"3036","2009-06-17 09:31:42","47","2","14","50","10"
"3036","2009-06-17 09:31:42","48","1","10","55","1"
"3036","2009-06-17 09:31:42","42","13","70","7","22"
"3036","2009-06-17 09:31:42","55","12","53","11","24"
"3036","2009-06-17 09:31:42","79","11","65","11","29"
"3036","2009-06-17 09:33:44","24","3","6","82","5"
"3036","2009-06-17 09:33:44","32","2","9","56","5"
"3036","2009-06-17 09:33:44","48","1","9","62","1"
"3036","2009-06-17 09:33:44","32","13","79","4","21"
"3036","2009-06-17 09:33:44","42","12","56","8","24"
"3036","2009-06-17 09:33:44","86","11","54","15","24"
"3036","2009-06-17 09:35:45","23","3","7","62","5"
"3036","2009-06-17 09:35:45","38","2","9","51","3"
"3036","2009-06-17 09:35:45","53","1","11","60","1"
"3036","2009-06-17 09:35:45","48","13","63","9","15"
"3036","2009-06-17 09:35:45","53","12","42","13","23"
"3036","2009-06-17 09:35:45","79","11","57","13","33"
"3036","2009-06-17 09:37:47","26","3","9","58","9"
"3036","2009-06-17 09:37:47","49","2","15","49","5"
"3036","2009-06-17 09:37:47","64","1","15","55","4"
"3036","2009-06-17 09:37:47","69","13","44","19","24"
"3036","2009-06-17 09:37:47","56","12","40","15","22"
"3036","2009-06-17 09:37:47","65","11","68","9","40"
"3036","2009-06-17 09:39:49","24","3","9","63","9"
"3036","2009-06-17 09:39:49","32","2","8","61","4"
"3036","2009-06-17 09:39:49","52","1","9","62","0"
"3036","2009-06-17 09:39:49","27","13","78","4","15"
"3036","2009-06-17 09:39:49","50","12","55","9","21"
"3036","2009-06-17 09:39:49","76","11","64","11","28"
"3036","2009-06-17 09:41:51","29","3","7","61","6"
"3036","2009-06-17 09:41:51","43","2","11","49","5"
"3036","2009-06-17 09:41:51","52","1","10","63","0"
"3036","2009-06-17 09:41:51","37","13","80","5","18"
"3036","2009-06-17 09:41:51","46","12","59","8","23"
"3036","2009-06-17 09:41:51","86","11","49","17","33"
"3036","2009-06-17 09:43:52","37","3","11","55","8"
"3036","2009-06-17 09:43:52","43","2","11","49","3"
"3036","2009-06-17 09:43:52","59","1","13","58","3"
"3036","2009-06-17 09:43:52","55","13","57","11","14"
"3036","2009-06-17 09:43:52","53","12","44","12","27"
"3036","2009-06-17 09:43:52","61","11","67","8","36"
"3036","2009-06-17 09:45:53","23","3","7","71","7"
"3036","2009-06-17 09:45:53","52","2","14","46","4"
"3036","2009-06-17 09:45:53","56","1","12","59","3"
"3036","2009-06-17 09:45:53","48","13","64","9","18"
"3036","2009-06-17 09:45:53","48","12","42","12","27"
"3036","2009-06-17 09:45:53","67","11","63","10","34"
"3036","2009-06-17 09:47:56","23","3","7","64","10"
"3036","2009-06-17 09:47:56","32","2","8","55","3"
"3036","2009-06-17 09:47:56","50","1","10","59","2"
"3036","2009-06-17 09:47:56","46","13","58","9","22"
"3036","2009-06-17 09:47:56","43","12","45","10","22"
"3036","2009-06-17 09:47:56","64","11","69","9","27"
"3036","2009-06-17 09:49:57","30","3","5","76","2"
"3036","2009-06-17 09:49:57","38","2","11","55","6"
"3036","2009-06-17 09:49:57","57","1","13","58","3"
"3036","2009-06-17 09:49:57","34","13","69","6","19"
"3036","2009-06-17 09:49:57","60","12","40","15","19"
"3036","2009-06-17 09:49:57","70","11","62","11","30"
"3036","2009-06-17 09:51:58","22","3","7","96","8"
"3036","2009-06-17 09:51:58","38","2","11","48","4"
"3036","2009-06-17 09:51:58","53","1","11","59","0"
"3036","2009-06-17 09:51:58","29","13","73","4","16"
"3036","2009-06-17 09:51:58","45","12","55","8","26"
"3036","2009-06-17 09:51:58","65","11","64","9","27"
"3036","2009-06-17 09:56:01","23","3","7","74","8"
"3036","2009-06-17 09:56:01","36","2","9","46","3"
"3036","2009-06-17 09:56:01","45","1","9","66","1"
"3036","2009-06-17 09:56:01","47","13","58","10","27"
"3036","2009-06-17 09:56:01","49","12","43","12","24"
"3036","2009-06-17 09:56:01","73","11","55","12","32"
"3036","2009-06-17 10:00:05","41","3","9","52","7"
"3036","2009-06-17 10:00:05","42","2","10","58","4"
"3036","2009-06-17 10:00:05","55","1","11","57","0"
"3036","2009-06-17 10:00:05","60","13","54","13","16"
"3036","2009-06-17 10:00:05","49","12","40","12","22"
"3036","2009-06-17 10:00:05","65","11","61","10","33"
"3036","2009-06-17 10:02:07","26","3","5","68","4"
"3036","2009-06-17 10:02:07","38","2","6","60","0"
"3036","2009-06-17 10:02:07","45","1","9","62","3"
"3036","2009-06-17 10:02:07","55","13","57","11","15"
"3036","2009-06-17 10:02:07","54","12","42","13","22"
"3036","2009-06-17 10:02:07","57","11","64","8","34"
"3036","2009-06-17 10:04:09","25","3","7","67","6"
"3036","2009-06-17 10:04:09","36","2","11","50","5"
"3036","2009-06-17 10:04:09","45","1","10","60","4"
"3036","2009-06-17 10:04:09","59","13","53","13","17"
"3036","2009-06-17 10:04:09","52","12","23","59","10"
"3036","2009-06-17 10:04:09","77","11","32","23","24"
"3036","2009-06-17 10:06:10","27","3","7","69","7"
"3036","2009-06-17 10:06:10","34","2","12","53","5"
"3036","2009-06-17 10:06:10","46","1","10","61","2"
"3036","2009-06-17 10:06:10","45","13","54","10","10"
"3036","2009-06-17 10:06:10","47","12","40","12","23"
"3036","2009-06-17 10:06:10","73","11","44","16","34"
"3036","2009-06-17 10:08:11","29","3","9","67","10"
"3036","2009-06-17 10:08:11","32","2","9","58","7"
"3036","2009-06-17 10:08:11","48","1","9","69","4"
"3036","2009-06-17 10:08:11","59","13","55","13","22"
"3036","2009-06-17 10:08:11","52","12","40","13","14"
"3036","2009-06-17 10:08:11","87","11","45","18","27"
"3036","2009-06-17 10:10:13","27","3","6","62","6"
"3036","2009-06-17 10:10:13","46","2","12","55","5"
"3036","2009-06-17 10:10:13","60","1","13","57","1"
"3036","2009-06-17 10:10:13","39","13","67","7","20"
"3036","2009-06-17 10:10:13","42","12","58","7","27"
"3036","2009-06-17 10:10:13","69","11","50","13","26"
"3036","2009-06-17 10:12:15","13","3","4","54","5"
"3036","2009-06-17 10:12:15","45","2","9","61","3"
"3036","2009-06-17 10:12:15","50","1","9","68","0"
"3036","2009-06-17 10:12:15","56","13","65","10","32"
"3036","2009-06-17 10:12:15","61","12","49","13","27"
"3036","2009-06-17 10:12:15","74","11","44","16","27"
"3036","2009-06-17 10:14:16","29","3","7","79","7"
"3036","2009-06-17 10:14:16","39","2","9","43","2"
"3036","2009-06-17 10:14:16","53","1","13","61","5"
"3036","2009-06-17 10:14:16","58","13","43","16","9"
"3036","2009-06-17 10:14:16","58","12","40","15","22"
"3036","2009-06-17 10:14:16","60","11","48","12","30"
"3036","2009-06-17 10:16:18","17","3","5","58","5"
"3036","2009-06-17 10:16:18","35","2","8","54","4"
"3036","2009-06-17 10:16:18","50","1","10","61","1"
"3036","2009-06-17 10:16:18","53","13","62","10","25"
"3036","2009-06-17 10:16:18","59","12","50","12","29"
"3036","2009-06-17 10:16:18","73","11","47","15","25"
"3036","2009-06-17 10:18:19","19","3","5","42","4"
"3036","2009-06-17 10:18:19","23","2","4","51","2"
"3036","2009-06-17 10:18:19","44","1","8","69","1"
"3036","2009-06-17 10:18:19","54","13","55","12","14"
